"Protein_ID","UniProt_ID","Identity","Alignment_length","E_value","Bit_score","UniProt_accession"
"KAK6000306.1","tr|A0ABR0T8P7|A0ABR0T8P7_AURPU",100,608,0,1163,"A0ABR0T8P7"
"KAK6001242.1","tr|A0ABR0TAD3|A0ABR0TAD3_AURPU",100,591,0,1163,"A0ABR0TAD3"
"KAK6001948.1","tr|A0ABR0TBX7|A0ABR0TBX7_AURPU",100,594,0,1163,"A0ABR0TBX7"
"KAK6006533.1","tr|A0ABR0TQ15|A0ABR0TQ15_AURPU",100,601,0,1163,"A0ABR0TQ15"
"KAK6007023.1","tr|A0ABR0TRD8|A0ABR0TRD8_AURPU",100,560,0,1163,"A0ABR0TRD8"
"THY44792.1","tr|A0ABR0TIC6|A0ABR0TIC6_AURPU",96.1,608,0,1162,"A0ABR0TIC6"
"KAK6002634.1","tr|A0ABR0TEE6|A0ABR0TEE6_AURPU",100,623,0,1162,"A0ABR0TEE6"
"KAK6001393.1","tr|A0ABR0TAD6|A0ABR0TAD6_AURPU",100,591,0,1161,"A0ABR0TAD6"
"KAK6001533.1","tr|A0ABR0TAR1|A0ABR0TAR1_AURPU",100,613,0,1161,"A0ABR0TAR1"
"KAK6005341.1","tr|A0ABR0TLL0|A0ABR0TLL0_AURPU",100,607,0,1161,"A0ABR0TLL0"
"THY36071.1","tr|A0ABR0TMW1|A0ABR0TMW1_AURPU",91.6,691,0,1160,"A0ABR0TMW1"
"KAK6002093.1","tr|A0ABR0TCC6|A0ABR0TCC6_AURPU",100,586,0,1160,"A0ABR0TCC6"
"KAK6002530.1","tr|A0ABR0TEX3|A0ABR0TEX3_AURPU",100,608,0,1160,"A0ABR0TEX3"
"KAK6003904.1","tr|A0ABR0THI8|A0ABR0THI8_AURPU",100,599,0,1160,"A0ABR0THI8"
"KAK6005576.1","tr|A0ABR0TN99|A0ABR0TN99_AURPU",100,589,0,1160,"A0ABR0TN99"
"KAK6005776.1","tr|A0ABR0TMX0|A0ABR0TMX0_AURPU",100,580,0,1160,"A0ABR0TMX0"
"KAK6006202.1","tr|A0ABR0TQ07|A0ABR0TQ07_AURPU",100,575,0,1160,"A0ABR0TQ07"
"KAK6007142.1","tr|A0ABR0TRU1|A0ABR0TRU1_AURPU",100,567,0,1160,"A0ABR0TRU1"
"OBW66096.1","tr|A0ABR0TS31|A0ABR0TS31_AURPU",89.2,656,0,1159,"A0ABR0TS31"
"KAK6000635.1","tr|A0ABR0T9I6|A0ABR0T9I6_AURPU",100,595,0,1159,"A0ABR0T9I6"
"KAK6002519.1","tr|A0ABR0TDM6|A0ABR0TDM6_AURPU",100,577,0,1159,"A0ABR0TDM6"
"KAK6002886.1","tr|A0ABR0TG55|A0ABR0TG55_AURPU",100,590,0,1159,"A0ABR0TG55"
"KAK6006197.1","tr|A0ABR0TP14|A0ABR0TP14_AURPU",100,609,0,1159,"A0ABR0TP14"
"KAK6007338.1","tr|A0ABR0TSA6|A0ABR0TSA6_AURPU",100,607,0,1159,"A0ABR0TSA6"
"CAD0014992.1","tr|A0ABR0TFZ6|A0ABR0TFZ6_AURPU",94,616,0,1159,"A0ABR0TFZ6"
"KAK6000384.1","tr|A0ABR0T816|A0ABR0T816_AURPU",100,565,0,1158,"A0ABR0T816"
"KAK6003374.1","tr|A0ABR0TG23|A0ABR0TG23_AURPU",100,560,0,1158,"A0ABR0TG23"
"KAK6005577.1","tr|A0ABR0TMJ9|A0ABR0TMJ9_AURPU",100,590,0,1158,"A0ABR0TMJ9"
"KAK6005657.1","tr|A0ABR0TML7|A0ABR0TML7_AURPU",100,587,0,1158,"A0ABR0TML7"
"KAK6008796.1","tr|A0ABR0TXN8|A0ABR0TXN8_AURPU",100,656,0,1158,"A0ABR0TXN8"
"KAK6002270.1","tr|A0ABR0TE86|A0ABR0TE86_AURPU",100,617,0,1157,"A0ABR0TE86"
"KAK6002595.1","tr|A0ABR0TDT9|A0ABR0TDT9_AURPU",100,573,0,1157,"A0ABR0TDT9"
"THY25984.1","tr|A0ABR0T627|A0ABR0T627_AURPU",91.6,619,0,1156,"A0ABR0T627"
"KAK5999381.1","tr|A0ABR0T5W1|A0ABR0T5W1_AURPU",100,628,0,1156,"A0ABR0T5W1"
"THV84083.1","tr|A0ABR0TH69|A0ABR0TH69_AURPU",88.1,672,0,1155,"A0ABR0TH69"
"KAK5999425.1","tr|A0ABR0T5V4|A0ABR0T5V4_AURPU",100,575,0,1155,"A0ABR0T5V4"
"KAK6001648.1","tr|A0ABR0TB29|A0ABR0TB29_AURPU",100,573,0,1155,"A0ABR0TB29"
"KAK6001691.1","tr|A0ABR0TCF4|A0ABR0TCF4_AURPU",100,594,0,1155,"A0ABR0TCF4"
"KAK6002657.1","tr|A0ABR0TDX8|A0ABR0TDX8_AURPU",100,590,0,1155,"A0ABR0TDX8"
"KAK6002672.1","tr|A0ABR0TDZ2|A0ABR0TDZ2_AURPU",100,592,0,1155,"A0ABR0TDZ2"
"KAK6004070.1","tr|A0ABR0TJK0|A0ABR0TJK0_AURPU",100,684,0,1155,"A0ABR0TJK0"
"KAK6005538.1","tr|A0ABR0TM67|A0ABR0TM67_AURPU",100,586,0,1155,"A0ABR0TM67"
"KAK6006258.1","tr|A0ABR0TP83|A0ABR0TP83_AURPU",100,572,0,1155,"A0ABR0TP83"
"KAK6006729.1","tr|A0ABR0TR32|A0ABR0TR32_AURPU",100,583,0,1155,"A0ABR0TR32"
"KAK6006978.1","tr|A0ABR0TR88|A0ABR0TR88_AURPU",100,617,0,1155,"A0ABR0TR88"
"KAK6007355.1","tr|A0ABR0TU34|A0ABR0TU34_AURPU",100,588,0,1155,"A0ABR0TU34"
"KAK6008452.1","tr|A0ABR0TWJ6|A0ABR0TWJ6_AURPU",100,576,0,1155,"A0ABR0TWJ6"
"KAK6002174.1","tr|A0ABR0TCN9|A0ABR0TCN9_AURPU",100,866,0,1154,"A0ABR0TCN9"
"KAK6005160.1","tr|A0ABR0TL41|A0ABR0TL41_AURPU",100,612,0,1154,"A0ABR0TL41"
"KAK6005535.1","tr|A0ABR0TM66|A0ABR0TM66_AURPU",100,554,0,1154,"A0ABR0TM66"
"THW05248.1","tr|A0ABR0TW39|A0ABR0TW39_AURPU",94.8,618,0,1153,"A0ABR0TW39"
"THW73266.1","tr|A0ABR0TCE0|A0ABR0TCE0_AURPU",89.6,623,0,1153,"A0ABR0TCE0"
"KAK5999553.1","tr|A0ABR0T532|A0ABR0T532_AURPU",100,569,0,1153,"A0ABR0T532"
"KAK5999615.1","tr|A0ABR0T6H0|A0ABR0T6H0_AURPU",100,586,0,1153,"A0ABR0T6H0"
"KAK6008431.1","tr|A0ABR0TVB4|A0ABR0TVB4_AURPU",100,610,0,1153,"A0ABR0TVB4"
"CAC9886787.1","tr|A0ABR0TBB4|A0ABR0TBB4_AURPU",88.9,660,0,1153,"A0ABR0TBB4"
"KAK6000477.1","tr|A0ABR0T837|A0ABR0T837_AURPU",100,594,0,1152,"A0ABR0T837"
"KAK6008196.1","tr|A0ABR0TWB0|A0ABR0TWB0_AURPU",100,601,0,1152,"A0ABR0TWB0"
"CAD0055718.1","tr|A0ABR0TLJ5|A0ABR0TLJ5_AURPU",98.5,591,0,1152,"A0ABR0TLJ5"
"THV68560.1","tr|A0ABR0TLQ2|A0ABR0TLQ2_AURPU",91.5,697,0,1151,"A0ABR0TLQ2"
"THZ99731.1","tr|A0ABR0TPQ1|A0ABR0TPQ1_AURPU",96,600,0,1151,"A0ABR0TPQ1"
"KAK6004834.1","tr|A0ABR0TK49|A0ABR0TK49_AURPU",100,572,0,1151,"A0ABR0TK49"
"KAK6008650.1","tr|A0ABR0TXD7|A0ABR0TXD7_AURPU",100,610,0,1151,"A0ABR0TXD7"
"KAK6005553.1","tr|A0ABR0TM83|A0ABR0TM83_AURPU",100,572,0,1150,"A0ABR0TM83"
"KAK6007218.1","tr|A0ABR0TRY6|A0ABR0TRY6_AURPU",100,588,0,1150,"A0ABR0TRY6"
"CAD0020808.1","tr|A0ABR0TIT4|A0ABR0TIT4_AURPU",93.4,607,0,1150,"A0ABR0TIT4"
"KAK6000365.1","tr|A0ABR0T8Q3|A0ABR0T8Q3_AURPU",100,578,0,1149,"A0ABR0T8Q3"
"KAK6001494.1","tr|A0ABR0TB80|A0ABR0TB80_AURPU",100,577,0,1149,"A0ABR0TB80"
"KAK6003829.1","tr|A0ABR0THB3|A0ABR0THB3_AURPU",100,598,0,1149,"A0ABR0THB3"
"KAK6004682.1","tr|A0ABR0TJT6|A0ABR0TJT6_AURPU",100,576,0,1149,"A0ABR0TJT6"
"KAK6007289.1","tr|A0ABR0TS62|A0ABR0TS62_AURPU",100,566,0,1149,"A0ABR0TS62"
"KAK6007883.1","tr|A0ABR0TTY2|A0ABR0TTY2_AURPU",100,570,0,1149,"A0ABR0TTY2"
"KAK6008572.1","tr|A0ABR0TWV4|A0ABR0TWV4_AURPU",100,615,0,1149,"A0ABR0TWV4"
"KAK5999887.1","tr|A0ABR0T708|A0ABR0T708_AURPU",100,579,0,1148,"A0ABR0T708"
"KAK6007623.1","tr|A0ABR0TT40|A0ABR0TT40_AURPU",100,581,0,1148,"A0ABR0TT40"
"KAK6007741.1","tr|A0ABR0TTD9|A0ABR0TTD9_AURPU",100,573,0,1148,"A0ABR0TTD9"
"THV69726.1","tr|A0ABR0T5Z6|A0ABR0T5Z6_AURPU",90.7,610,0,1147,"A0ABR0T5Z6"
"THZ00940.1","tr|A0ABR0TEF4|A0ABR0TEF4_AURPU",98.5,589,0,1147,"A0ABR0TEF4"
"KAK5999309.1","tr|A0ABR0T4Q1|A0ABR0T4Q1_AURPU",100,575,0,1147,"A0ABR0T4Q1"
"KAK6000695.1","tr|A0ABR0T9P0|A0ABR0T9P0_AURPU",100,636,0,1147,"A0ABR0T9P0"
"KAK6002620.1","tr|A0ABR0TF64|A0ABR0TF64_AURPU",100,576,0,1147,"A0ABR0TF64"
"KAK6003743.1","tr|A0ABR0TH30|A0ABR0TH30_AURPU",100,569,0,1147,"A0ABR0TH30"
"KAK6004272.1","tr|A0ABR0TIW2|A0ABR0TIW2_AURPU",100,576,0,1147,"A0ABR0TIW2"
"KAK6005227.1","tr|A0ABR0TM44|A0ABR0TM44_AURPU",100,587,0,1147,"A0ABR0TM44"
"KEQ84392.1","tr|A0ABR0TPM8|A0ABR0TPM8_AURPU",91.5,624,0,1146,"A0ABR0TPM8"
"THV98740.1","tr|A0ABR0TH65|A0ABR0TH65_AURPU",91,645,0,1146,"A0ABR0TH65"
"KAK6003551.1","tr|A0ABR0THM4|A0ABR0THM4_AURPU",100,592,0,1146,"A0ABR0THM4"
"TIA46742.1","tr|A0ABR0TH04|A0ABR0TH04_AURPU",92,661,0,1145,"A0ABR0TH04"
"KAK6002352.1","tr|A0ABR0TDI7|A0ABR0TDI7_AURPU",100,583,0,1145,"A0ABR0TDI7"
"KAK6008705.1","tr|A0ABR0TXN7|A0ABR0TXN7_AURPU",100,576,0,1145,"A0ABR0TXN7"
"KAL2033872.1","tr|A0ABR0TXL8|A0ABR0TXL8_AURPU",95.4,627,0,1145,"A0ABR0TXL8"
"KAK6000702.1","tr|A0ABR0T8R6|A0ABR0T8R6_AURPU",100,576,0,1144,"A0ABR0T8R6"
"KAK6005788.1","tr|A0ABR0TMX3|A0ABR0TMX3_AURPU",100,574,0,1144,"A0ABR0TMX3"
"KAK6006587.1","tr|A0ABR0TQ61|A0ABR0TQ61_AURPU",100,602,0,1144,"A0ABR0TQ61"
"KAK6008464.1","tr|A0ABR0TVG8|A0ABR0TVG8_AURPU",100,596,0,1144,"A0ABR0TVG8"
"OBW65000.1","tr|A0ABR0THJ9|A0ABR0THJ9_AURPU",93.5,645,0,1143,"A0ABR0THJ9"
"KAK6000893.1","tr|A0ABR0T8X9|A0ABR0T8X9_AURPU",100,564,0,1143,"A0ABR0T8X9"
"KAK6001833.1","tr|A0ABR0TBL9|A0ABR0TBL9_AURPU",100,600,0,1143,"A0ABR0TBL9"
"KAK6005830.1","tr|A0ABR0TPG6|A0ABR0TPG6_AURPU",100,556,0,1143,"A0ABR0TPG6"
"KAK6000235.1","tr|A0ABR0T887|A0ABR0T887_AURPU",100,558,0,1142,"A0ABR0T887"
"KAK6002766.1","tr|A0ABR0TFQ8|A0ABR0TFQ8_AURPU",100,561,0,1142,"A0ABR0TFQ8"
"KAK6002819.1","tr|A0ABR0TEH6|A0ABR0TEH6_AURPU",100,557,0,1142,"A0ABR0TEH6"
"KAK6003132.1","tr|A0ABR0TFK3|A0ABR0TFK3_AURPU",100,563,0,1142,"A0ABR0TFK3"
"CAD0017116.1","tr|A0ABR0TUV4|A0ABR0TUV4_AURPU",94.5,596,0,1142,"A0ABR0TUV4"
"KEQ83759.1","tr|A0ABR0TMK9|A0ABR0TMK9_AURPU",98.5,614,0,1141,"A0ABR0TMK9"
"KAK6001625.1","tr|A0ABR0TCG0|A0ABR0TCG0_AURPU",100,563,0,1141,"A0ABR0TCG0"
"KAK6008027.1","tr|A0ABR0TUE1|A0ABR0TUE1_AURPU",100,575,0,1141,"A0ABR0TUE1"
"CAR1024794.1","tr|A0ABR0TK16|A0ABR0TK16_AURPU",92.9,622,0,1141,"A0ABR0TK16"
"THV88020.1","tr|A0ABR0TVR5|A0ABR0TVR5_AURPU",87,693,0,1140,"A0ABR0TVR5"
"KAK6003843.1","tr|A0ABR0THC8|A0ABR0THC8_AURPU",100,604,0,1140,"A0ABR0THC8"
"KAK6008867.1","tr|A0ABR0TWV6|A0ABR0TWV6_AURPU",100,569,0,1140,"A0ABR0TWV6"
"KAK5999549.1","tr|A0ABR0T5C8|A0ABR0T5C8_AURPU",100,571,0,1139,"A0ABR0T5C8"
"KAK6004335.1","tr|A0ABR0TIR4|A0ABR0TIR4_AURPU",100,539,0,1139,"A0ABR0TIR4"
"KAK6005392.1","tr|A0ABR0TMK0|A0ABR0TMK0_AURPU",100,553,0,1139,"A0ABR0TMK0"
"KAK6006131.1","tr|A0ABR0TPV2|A0ABR0TPV2_AURPU",100,594,0,1139,"A0ABR0TPV2"
"KAK6006508.1","tr|A0ABR0TPX9|A0ABR0TPX9_AURPU",100,577,0,1139,"A0ABR0TPX9"
"KAK6008481.1","tr|A0ABR0TX08|A0ABR0TX08_AURPU",100,584,0,1139,"A0ABR0TX08"
"KAK6008815.1","tr|A0ABR0TXR3|A0ABR0TXR3_AURPU",100,563,0,1139,"A0ABR0TXR3"
"CAD0040257.1","tr|A0ABR0TRN5|A0ABR0TRN5_AURPU",87.7,669,0,1139,"A0ABR0TRN5"
"KAK6006859.1","tr|A0ABR0TR09|A0ABR0TR09_AURPU",100,624,0,1138,"A0ABR0TR09"
"KAK6006986.1","tr|A0ABR0TS60|A0ABR0TS60_AURPU",100,570,0,1138,"A0ABR0TS60"
"KAK6008687.1","tr|A0ABR0TWD3|A0ABR0TWD3_AURPU",100,628,0,1138,"A0ABR0TWD3"
"KAK6000862.1","tr|A0ABR0T9R5|A0ABR0T9R5_AURPU",100,566,0,1137,"A0ABR0T9R5"
"KAK6001862.1","tr|A0ABR0TBP7|A0ABR0TBP7_AURPU",100,584,0,1137,"A0ABR0TBP7"
"KAK6005175.1","tr|A0ABR0TL56|A0ABR0TL56_AURPU",100,555,0,1137,"A0ABR0TL56"
"CAD0055743.1","tr|A0ABR0TR15|A0ABR0TR15_AURPU",83.2,949,0,1137,"A0ABR0TR15"
"KAK6001428.1","tr|A0ABR0TAF8|A0ABR0TAF8_AURPU",100,612,0,1136,"A0ABR0TAF8"
"KAK6001859.1","tr|A0ABR0TBS5|A0ABR0TBS5_AURPU",100,552,0,1136,"A0ABR0TBS5"
"THY24973.1","tr|A0ABR0TFJ5|A0ABR0TFJ5_AURPU",94.2,624,0,1135,"A0ABR0TFJ5"
"KAK6001106.1","tr|A0ABR0TAQ6|A0ABR0TAQ6_AURPU",100,570,0,1135,"A0ABR0TAQ6"
"KAK6002936.1","tr|A0ABR0TFZ1|A0ABR0TFZ1_AURPU",100,563,0,1135,"A0ABR0TFZ1"
"KAK6003916.1","tr|A0ABR0THJ6|A0ABR0THJ6_AURPU",100,559,0,1135,"A0ABR0THJ6"
"KAK6005043.1","tr|A0ABR0TKR6|A0ABR0TKR6_AURPU",100,608,0,1135,"A0ABR0TKR6"
"KAK6005056.1","tr|A0ABR0TKS7|A0ABR0TKS7_AURPU",100,562,0,1135,"A0ABR0TKS7"
"KAK6005304.1","tr|A0ABR0TM29|A0ABR0TM29_AURPU",100,570,0,1135,"A0ABR0TM29"
"KAK6005396.1","tr|A0ABR0TMQ1|A0ABR0TMQ1_AURPU",100,557,0,1135,"A0ABR0TMQ1"
"KAK6006607.1","tr|A0ABR0TR80|A0ABR0TR80_AURPU",100,564,0,1135,"A0ABR0TR80"
"CAD0039775.1","tr|A0ABR0TMI4|A0ABR0TMI4_AURPU",94.1,572,0,1135,"A0ABR0TMI4"
"KAK6002431.1","tr|A0ABR0TDB7|A0ABR0TDB7_AURPU",100,573,0,1134,"A0ABR0TDB7"
"KAK6003074.1","tr|A0ABR0TF66|A0ABR0TF66_AURPU",100,579,0,1134,"A0ABR0TF66"
"KAK6003788.1","tr|A0ABR0TH74|A0ABR0TH74_AURPU",100,571,0,1134,"A0ABR0TH74"
"KAK6005483.1","tr|A0ABR0TM18|A0ABR0TM18_AURPU",100,572,0,1134,"A0ABR0TM18"
"KAK6005741.1","tr|A0ABR0TNU8|A0ABR0TNU8_AURPU",100,567,0,1134,"A0ABR0TNU8"
"OBW69313.1","tr|A0ABR0TDH8|A0ABR0TDH8_AURPU",96.5,595,0,1133,"A0ABR0TDH8"
"KAK5999691.1","tr|A0ABR0T6Y4|A0ABR0T6Y4_AURPU",100,565,0,1133,"A0ABR0T6Y4"
"KAK6001482.1","tr|A0ABR0TB22|A0ABR0TB22_AURPU",100,681,0,1133,"A0ABR0TB22"
"KAK6008875.1","tr|A0ABR0TXU2|A0ABR0TXU2_AURPU",100,566,0,1133,"A0ABR0TXU2"
"CAR1038171.1","tr|A0ABR0TQ96|A0ABR0TQ96_AURPU",88.6,713,0,1133,"A0ABR0TQ96"
"KAK6003991.1","tr|A0ABR0THR5|A0ABR0THR5_AURPU",100,567,0,1132,"A0ABR0THR5"
"KAK6007440.1","tr|A0ABR0TSK8|A0ABR0TSK8_AURPU",100,594,0,1132,"A0ABR0TSK8"
"KAK6008717.1","tr|A0ABR0TWI4|A0ABR0TWI4_AURPU",100,613,0,1132,"A0ABR0TWI4"
"CAD0011231.1","tr|A0ABR0TLZ9|A0ABR0TLZ9_AURPU",92.8,669,0,1132,"A0ABR0TLZ9"
"KAK6000667.1","tr|A0ABR0T978|A0ABR0T978_AURPU",100,571,0,1131,"A0ABR0T978"
"KAK6007668.1","tr|A0ABR0TT81|A0ABR0TT81_AURPU",100,610,0,1131,"A0ABR0TT81"
"CAD0049038.1","tr|A0ABR0T7C3|A0ABR0T7C3_AURPU",91.7,641,0,1131,"A0ABR0T7C3"
"KEQ87668.1","tr|A0ABR0TTJ6|A0ABR0TTJ6_AURPU",88.9,651,0,1130,"A0ABR0TTJ6"
"THW97213.1","tr|A0ABR0TAI7|A0ABR0TAI7_AURPU",88.7,671,0,1130,"A0ABR0TAI7"
"THX59497.1","tr|A0ABR0TVX4|A0ABR0TVX4_AURPU",92,638,0,1130,"A0ABR0TVX4"
"KAK5999846.1","tr|A0ABR0T789|A0ABR0T789_AURPU",100,562,0,1130,"A0ABR0T789"
"KAK6000470.1","tr|A0ABR0T918|A0ABR0T918_AURPU",100,660,0,1130,"A0ABR0T918"
"KAK6001056.1","tr|A0ABR0TAT4|A0ABR0TAT4_AURPU",100,655,0,1130,"A0ABR0TAT4"
"KAK6002407.1","tr|A0ABR0TE29|A0ABR0TE29_AURPU",100,569,0,1130,"A0ABR0TE29"
"KAK6005405.1","tr|A0ABR0TNE3|A0ABR0TNE3_AURPU",100,581,0,1130,"A0ABR0TNE3"
"OBW69614.1","tr|A0ABR0T712|A0ABR0T712_AURPU",91.5,633,0,1129,"A0ABR0T712"
"TIA17780.1","tr|A0ABR0TST6|A0ABR0TST6_AURPU",92.1,672,0,1129,"A0ABR0TST6"
"KAK6001164.1","tr|A0ABR0TA95|A0ABR0TA95_AURPU",100,592,0,1129,"A0ABR0TA95"
"KAK6002560.1","tr|A0ABR0TF01|A0ABR0TF01_AURPU",100,564,0,1129,"A0ABR0TF01"
"KAK6006610.1","tr|A0ABR0TRQ0|A0ABR0TRQ0_AURPU",100,555,0,1129,"A0ABR0TRQ0"
"KAK6006696.1","tr|A0ABR0TS35|A0ABR0TS35_AURPU",100,608,0,1129,"A0ABR0TS35"
"KAK6008092.1","tr|A0ABR0TVH9|A0ABR0TVH9_AURPU",100,583,0,1129,"A0ABR0TVH9"
"KAK6008375.1","tr|A0ABR0TWZ1|A0ABR0TWZ1_AURPU",100,582,0,1129,"A0ABR0TWZ1"
"KAK6008450.1","tr|A0ABR0TX51|A0ABR0TX51_AURPU",100,689,0,1129,"A0ABR0TX51"
"KAK5999632.1","tr|A0ABR0T692|A0ABR0T692_AURPU",100,633,0,1128,"A0ABR0T692"
"KAK6001124.1","tr|A0ABR0T9R1|A0ABR0T9R1_AURPU",100,544,0,1128,"A0ABR0T9R1"
"KAK6001174.1","tr|A0ABR0T9P7|A0ABR0T9P7_AURPU",100,560,0,1128,"A0ABR0T9P7"
"KAK6001799.1","tr|A0ABR0TBL5|A0ABR0TBL5_AURPU",100,647,0,1128,"A0ABR0TBL5"
"KAK6004110.1","tr|A0ABR0TI42|A0ABR0TI42_AURPU",100,561,0,1128,"A0ABR0TI42"
"KAK6005198.1","tr|A0ABR0TL84|A0ABR0TL84_AURPU",100,678,0,1128,"A0ABR0TL84"
"KAK6006803.1","tr|A0ABR0TQT0|A0ABR0TQT0_AURPU",100,613,0,1128,"A0ABR0TQT0"
"THW62720.1","tr|A0ABR0T6Z5|A0ABR0T6Z5_AURPU",92.6,634,0,1127,"A0ABR0T6Z5"
"KAK6000623.1","tr|A0ABR0T863|A0ABR0T863_AURPU",100,580,0,1127,"A0ABR0T863"
"KAK6002011.1","tr|A0ABR0TC47|A0ABR0TC47_AURPU",100,549,0,1127,"A0ABR0TC47"
"KAK6004813.1","tr|A0ABR0TK27|A0ABR0TK27_AURPU",100,572,0,1127,"A0ABR0TK27"
"KAK6006208.1","tr|A0ABR0TP54|A0ABR0TP54_AURPU",100,572,0,1127,"A0ABR0TP54"
"KAK6007174.1","tr|A0ABR0TRW5|A0ABR0TRW5_AURPU",100,560,0,1127,"A0ABR0TRW5"
"THW93475.1","tr|A0ABR0TR43|A0ABR0TR43_AURPU",96.2,574,0,1126,"A0ABR0TR43"
"KAK6003402.1","tr|A0ABR0TGC5|A0ABR0TGC5_AURPU",100,571,0,1126,"A0ABR0TGC5"
"CAC9891246.1","tr|A0ABR0TRY0|A0ABR0TRY0_AURPU",92.4,618,0,1126,"A0ABR0TRY0"
"THX48575.1","tr|A0ABR0TVV4|A0ABR0TVV4_AURPU",91.2,624,0,1125,"A0ABR0TVV4"
"KAK6004137.1","tr|A0ABR0TIF8|A0ABR0TIF8_AURPU",100,630,0,1125,"A0ABR0TIF8"
"KAK6006189.1","tr|A0ABR0TPK4|A0ABR0TPK4_AURPU",100,708,0,1125,"A0ABR0TPK4"
"KAK6006423.1","tr|A0ABR0TPP6|A0ABR0TPP6_AURPU",100,587,0,1125,"A0ABR0TPP6"
"KAK6006686.1","tr|A0ABR0TRD7|A0ABR0TRD7_AURPU",100,663,0,1125,"A0ABR0TRD7"
"CAD0050740.1","tr|A0ABR0TCA7|A0ABR0TCA7_AURPU",90.1,657,0,1125,"A0ABR0TCA7"
"THX09946.1","tr|A0ABR0T867|A0ABR0T867_AURPU",90.9,625,0,1124,"A0ABR0T867"
"KAK6004401.1","tr|A0ABR0TKJ6|A0ABR0TKJ6_AURPU",100,555,0,1124,"A0ABR0TKJ6"
"THV70215.1","tr|A0ABR0TSU8|A0ABR0TSU8_AURPU",91.1,644,0,1123,"A0ABR0TSU8"
"KAK6001578.1","tr|A0ABR0TAW0|A0ABR0TAW0_AURPU",100,649,0,1123,"A0ABR0TAW0"
"KAK6003158.1","tr|A0ABR0TFE9|A0ABR0TFE9_AURPU",100,565,0,1123,"A0ABR0TFE9"
"KAK6004873.1","tr|A0ABR0TK90|A0ABR0TK90_AURPU",100,560,0,1123,"A0ABR0TK90"
"KAK6006484.1","tr|A0ABR0TPY1|A0ABR0TPY1_AURPU",100,565,0,1123,"A0ABR0TPY1"
"KAK6007847.1","tr|A0ABR0TTW2|A0ABR0TTW2_AURPU",100,559,0,1123,"A0ABR0TTW2"
"KAK6008825.1","tr|A0ABR0TXU7|A0ABR0TXU7_AURPU",100,577,0,1123,"A0ABR0TXU7"
"KAK5999493.1","tr|A0ABR0T4X5|A0ABR0T4X5_AURPU",100,582,0,1122,"A0ABR0T4X5"
"KAK6003165.1","tr|A0ABR0TFG0|A0ABR0TFG0_AURPU",100,572,0,1122,"A0ABR0TFG0"
"KAK6004672.1","tr|A0ABR0TKJ5|A0ABR0TKJ5_AURPU",100,587,0,1122,"A0ABR0TKJ5"
"KAK6004897.1","tr|A0ABR0TL66|A0ABR0TL66_AURPU",100,626,0,1122,"A0ABR0TL66"
"KAK6005981.1","tr|A0ABR0TPF6|A0ABR0TPF6_AURPU",100,589,0,1122,"A0ABR0TPF6"
"KAK6007203.1","tr|A0ABR0TRX6|A0ABR0TRX6_AURPU",100,607,0,1122,"A0ABR0TRX6"
"KAK6008412.1","tr|A0ABR0TVS6|A0ABR0TVS6_AURPU",100,557,0,1122,"A0ABR0TVS6"
"KAK6004002.1","tr|A0ABR0TI29|A0ABR0TI29_AURPU",100,607,0,1121,"A0ABR0TI29"
"KAK6004244.1","tr|A0ABR0TIM2|A0ABR0TIM2_AURPU",100,604,0,1121,"A0ABR0TIM2"
"KAK6007364.1","tr|A0ABR0TSD6|A0ABR0TSD6_AURPU",100,557,0,1121,"A0ABR0TSD6"
"CAD0010423.1","tr|A0ABR0TRQ8|A0ABR0TRQ8_AURPU",97.8,582,0,1121,"A0ABR0TRQ8"
"KAK6000949.1","tr|A0ABR0T939|A0ABR0T939_AURPU",100,612,0,1120,"A0ABR0T939"
"KAK6001356.1","tr|A0ABR0TBQ7|A0ABR0TBQ7_AURPU",100,569,0,1120,"A0ABR0TBQ7"
"KAK6003030.1","tr|A0ABR0TF25|A0ABR0TF25_AURPU",100,603,0,1120,"A0ABR0TF25"
"KAK6003831.1","tr|A0ABR0TIV1|A0ABR0TIV1_AURPU",100,531,0,1120,"A0ABR0TIV1"
"KAK6005386.1","tr|A0ABR0TLQ9|A0ABR0TLQ9_AURPU",100,585,0,1120,"A0ABR0TLQ9"
"KAK6005824.1","tr|A0ABR0TN13|A0ABR0TN13_AURPU",100,579,0,1120,"A0ABR0TN13"
"KAK6006535.1","tr|A0ABR0TRH1|A0ABR0TRH1_AURPU",100,589,0,1120,"A0ABR0TRH1"
"KAK6008432.1","tr|A0ABR0TVN0|A0ABR0TVN0_AURPU",100,563,0,1120,"A0ABR0TVN0"
"CAD0052780.1","tr|A0ABR0TN91|A0ABR0TN91_AURPU",89.6,617,0,1120,"A0ABR0TN91"
"THV80111.1","tr|A0ABR0TAQ1|A0ABR0TAQ1_AURPU",92.4,589,0,1119,"A0ABR0TAQ1"
"KAK6002319.1","tr|A0ABR0TDJ7|A0ABR0TDJ7_AURPU",100,596,0,1119,"A0ABR0TDJ7"
"KAK6008171.1","tr|A0ABR0TVH2|A0ABR0TVH2_AURPU",100,948,0,1119,"A0ABR0TVH2"
"KAK6008737.1","tr|A0ABR0TX92|A0ABR0TX92_AURPU",100,604,0,1119,"A0ABR0TX92"
