accession,organism,pdb_count,pdb_ids
A0ABR0TAK6,Aureobasidium pullulans,0,
A0ABR0T686,Aureobasidium pullulans,0,
A0ABR0T577,Aureobasidium pullulans,0,
A0ABR0TN81,Aureobasidium pullulans,0,
A0ABR0TBM4,Aureobasidium pullulans,0,
A0ABR0TDL5,Aureobasidium pullulans,0,
A0ABR0TDL7,Aureobasidium pullulans,0,
A0ABR0TDL0,Aureobasidium pullulans,0,
A0ABR0T736,Aureobasidium pullulans,0,
A0ABR0T6X3,Aureobasidium pullulans,0,
A0ABR0TU10,Aureobasidium pullulans,0,
A0ABR0TV42,Aureobasidium pullulans,0,
A0ABR0TVT4,Aureobasidium pullulans,0,
A0ABR0TV01,Aureobasidium pullulans,0,
A0ABR0TVX2,Aureobasidium pullulans,0,
A0ABR0TWR0,Aureobasidium pullulans,0,
A0ABR0TXL0,Aureobasidium pullulans,0,
A0ABR0TWG4,Aureobasidium pullulans,0,
A0ABR0TX92,Aureobasidium pullulans,0,
A0ABR0TW83,Aureobasidium pullulans,0,
A0ABR0TWZ4,Aureobasidium pullulans,0,
A0ABR0TWB7,Aureobasidium pullulans,0,
A0ABR0THG6,Aureobasidium pullulans,0,
A0ABR0TQA2,Aureobasidium pullulans,0,
A0ABR0TPR5,Aureobasidium pullulans,0,
A0ABR0TR90,Aureobasidium pullulans,0,
A0ABR0TFK5,Aureobasidium pullulans,0,
A0ABR0TFH0,Aureobasidium pullulans,0,
A0ABR0TI67,Aureobasidium pullulans,0,
A0ABR0TI60,Aureobasidium pullulans,0,
A0ABR0TIE6,Aureobasidium pullulans,0,
A0ABR0TI92,Aureobasidium pullulans,0,
A0ABR0TJL0,Aureobasidium pullulans,0,
A0ABR0TLC2,Aureobasidium pullulans,0,
A0ABR0TJW8,Aureobasidium pullulans,0,
A0ABR0TNB6,Aureobasidium pullulans,0,
A0ABR0TPX1,Aureobasidium pullulans,0,
A0ABR0TC71,Aureobasidium pullulans,0,
A0ABR0T4G1,Aureobasidium pullulans,0,
A0ABR0TSN9,Aureobasidium pullulans,0,
A0ABR0T4Q1,Aureobasidium pullulans,0,
A0ABR0TPQ5,Aureobasidium pullulans,0,
A0ABR0TDT5,Aureobasidium pullulans,0,
A0ABR0TKE8,Aureobasidium pullulans,0,
A0ABR0THZ4,Aureobasidium pullulans,0,
A0ABR0TEN3,Aureobasidium pullulans,0,
A0ABR0T752,Aureobasidium pullulans,0,
A0ABR0TRQ9,Aureobasidium pullulans,0,
A0ABR0TSP4,Aureobasidium pullulans,0,
A0ABR0TU41,Aureobasidium pullulans,0,
A0ABR0TTB4,Aureobasidium pullulans,0,
A0ABR0TTU5,Aureobasidium pullulans,0,
A0ABR0TMT5,Aureobasidium pullulans,0,
A0ABR0TMX2,Aureobasidium pullulans,0,
A0ABR0TMK2,Aureobasidium pullulans,0,
A0ABR0TM00,Aureobasidium pullulans,0,
A0ABR0TP30,Aureobasidium pullulans,0,
A0ABR0TAY4,Aureobasidium pullulans,0,
A0ABR0TIX4,Aureobasidium pullulans,0,
A0ABR0TBT5,Aureobasidium pullulans,0,
A0ABR0TBT8,Aureobasidium pullulans,0,
A0ABR0TDA9,Aureobasidium pullulans,0,
A0ABR0TP62,Aureobasidium pullulans,0,
A0ABR0TWS5,Aureobasidium pullulans,0,
A0ABR0TVE2,Aureobasidium pullulans,0,
A0ABR0TQC3,Aureobasidium pullulans,0,
A0ABR0TNS4,Aureobasidium pullulans,0,
A0ABR0TNQ2,Aureobasidium pullulans,0,
A0ABR0TFF0,Aureobasidium pullulans,0,
A0ABR0TER3,Aureobasidium pullulans,0,
A0ABR0TFR8,Aureobasidium pullulans,0,
A0ABR0TAX1,Aureobasidium pullulans,0,
A0ABR0TBY1,Aureobasidium pullulans,0,
A0ABR0TRM7,Aureobasidium pullulans,0,
A0ABR0TRH2,Aureobasidium pullulans,0,
A0ABR0TPG8,Aureobasidium pullulans,0,
A0ABR0TQH5,Aureobasidium pullulans,0,
A0ABR0TJD6,Aureobasidium pullulans,0,
A0ABR0TK54,Aureobasidium pullulans,0,
A0ABR0TNK1,Aureobasidium pullulans,0,
A0ABR0TW72,Aureobasidium pullulans,0,
A0ABR0TWG8,Aureobasidium pullulans,0,
A0ABR0TQY7,Aureobasidium pullulans,0,
A0ABR0TGW2,Aureobasidium pullulans,0,
A0ABR0THU2,Aureobasidium pullulans,0,
A0ABR0TGF6,Aureobasidium pullulans,0,
A0ABR0TDE6,Aureobasidium pullulans,0,
A0ABR0THG4,Aureobasidium pullulans,0,
A0ABR0TEC1,Aureobasidium pullulans,0,
A0ABR0TE48,Aureobasidium pullulans,0,
A0ABR0TGM0,Aureobasidium pullulans,0,
A0ABR0TV10,Aureobasidium pullulans,0,
A0ABR0TVE0,Aureobasidium pullulans,0,
A0ABR0TL89,Aureobasidium pullulans,0,
A0ABR0TIZ9,Aureobasidium pullulans,0,
A0ABR0TIE8,Aureobasidium pullulans,0,
A0ABR0TS58,Aureobasidium pullulans,0,
A0ABR0TUW8,Aureobasidium pullulans,0,
A0ABR0TVQ4,Aureobasidium pullulans,0,
A0ABR0TU26,Aureobasidium pullulans,0,
A0ABR0TU88,Aureobasidium pullulans,0,
A0ABR0THX7,Aureobasidium pullulans,0,
A0ABR0TVC7,Aureobasidium pullulans,0,
A0ABR0TK29,Aureobasidium pullulans,0,
A0ABR0TI97,Aureobasidium pullulans,0,
A0ABR0TWJ8,Aureobasidium pullulans,0,
A0ABR0T7D6,Aureobasidium pullulans,0,
A0ABR0TW23,Aureobasidium pullulans,0,
A0ABR0TUG0,Aureobasidium pullulans,0,
A0ABR0TW24,Aureobasidium pullulans,0,
A0ABR0TV43,Aureobasidium pullulans,0,
A0ABR0T8Q3,Aureobasidium pullulans,0,
A0ABR0T5X0,Aureobasidium pullulans,0,
A0ABR0T7K9,Aureobasidium pullulans,0,
A0ABR0T5X2,Aureobasidium pullulans,0,
A0ABR0TLQ9,Aureobasidium pullulans,0,
A0ABR0T7B1,Aureobasidium pullulans,0,
A0ABR0T5C9,Aureobasidium pullulans,0,
A0ABR0TCP8,Aureobasidium pullulans,0,
A0ABR0TAZ3,Aureobasidium pullulans,0,
A0ABR0TCA4,Aureobasidium pullulans,0,
A0ABR0TNT2,Aureobasidium pullulans,0,
A0ABR0TM82,Aureobasidium pullulans,0,
A0ABR0TM50,Aureobasidium pullulans,0,
A0ABR0TBB6,Aureobasidium pullulans,0,
A0ABR0TBB8,Aureobasidium pullulans,0,
A0ABR0TBD9,Aureobasidium pullulans,0,
A0ABR0TBA4,Aureobasidium pullulans,0,
A0ABR0TCR8,Aureobasidium pullulans,0,
A0ABR0TCP2,Aureobasidium pullulans,0,
A0ABR0TAT5,Aureobasidium pullulans,0,
A0ABR0TAS5,Aureobasidium pullulans,0,
A0ABR0TAV1,Aureobasidium pullulans,0,
A0ABR0TJ81,Aureobasidium pullulans,0,
A0ABR0T646,Aureobasidium pullulans,0,
A0ABR0TAM4,Aureobasidium pullulans,0,
A0ABR0T967,Aureobasidium pullulans,0,
A0ABR0T9U4,Aureobasidium pullulans,0,
A0ABR0T9U0,Aureobasidium pullulans,0,
A0ABR0TJ94,Aureobasidium pullulans,0,
A0ABR0TJD2,Aureobasidium pullulans,0,
A0ABR0TJM9,Aureobasidium pullulans,0,
A0ABR0TI46,Aureobasidium pullulans,0,
A0ABR0TI55,Aureobasidium pullulans,0,
A0ABR0TIC2,Aureobasidium pullulans,0,
A0ABR0TI20,Aureobasidium pullulans,0,
A0ABR0TI43,Aureobasidium pullulans,0,
A0ABR0T6W0,Aureobasidium pullulans,0,
A0ABR0TA56,Aureobasidium pullulans,0,
A0ABR0TQQ9,Aureobasidium pullulans,0,
A0ABR0TRW3,Aureobasidium pullulans,0,
A0ABR0TTJ3,Aureobasidium pullulans,0,
A0ABR0TTV5,Aureobasidium pullulans,0,
A0ABR0TVH5,Aureobasidium pullulans,0,
A0ABR0TTI6,Aureobasidium pullulans,0,
A0ABR0TXC8,Aureobasidium pullulans,0,
A0ABR0TWK3,Aureobasidium pullulans,0,
A0ABR0TVZ5,Aureobasidium pullulans,0,
A0ABR0TVZ8,Aureobasidium pullulans,0,
A0ABR0TVZ1,Aureobasidium pullulans,0,
A0ABR0T835,Aureobasidium pullulans,0,
A0ABR0TGX4,Aureobasidium pullulans,0,
A0ABR0TH62,Aureobasidium pullulans,0,
A0ABR0TBU4,Aureobasidium pullulans,0,
A0ABR0TM55,Aureobasidium pullulans,0,
A0ABR0TLV7,Aureobasidium pullulans,0,
A0ABR0T7B5,Aureobasidium pullulans,0,
A0ABR0TLV3,Aureobasidium pullulans,0,
A0ABR0TM20,Aureobasidium pullulans,0,
A0ABR0TP75,Aureobasidium pullulans,0,
A0ABR0TPM9,Aureobasidium pullulans,0,
A0ABR0TQ66,Aureobasidium pullulans,0,
A0ABR0TP66,Aureobasidium pullulans,0,
A0ABR0TP92,Aureobasidium pullulans,0,
A0ABR0T6G0,Aureobasidium pullulans,0,
A0ABR0TNK8,Aureobasidium pullulans,0,
A0ABR0TPV7,Aureobasidium pullulans,0,
A0ABR0TPT8,Aureobasidium pullulans,0,
A0ABR0TQJ4,Aureobasidium pullulans,0,
A0ABR0TQM6,Aureobasidium pullulans,0,
A0ABR0TPV1,Aureobasidium pullulans,0,
A0ABR0TRH6,Aureobasidium pullulans,0,
A0ABR0TQB8,Aureobasidium pullulans,0,
A0ABR0TVA1,Aureobasidium pullulans,0,
A0ABR0TU96,Aureobasidium pullulans,0,
A0ABR0TV09,Aureobasidium pullulans,0,
A0ABR0TUE0,Aureobasidium pullulans,0,
A0ABR0TU68,Aureobasidium pullulans,0,
A0ABR0TSZ3,Aureobasidium pullulans,0,
A0ABR0TSZ0,Aureobasidium pullulans,0,
A0ABR0TT53,Aureobasidium pullulans,0,
A0ABR0TU38,Aureobasidium pullulans,0,
A0ABR0TE31,Aureobasidium pullulans,0,
A0ABR0TEY3,Aureobasidium pullulans,0,
A0ABR0TEV8,Aureobasidium pullulans,0,
A0ABR0TDJ1,Aureobasidium pullulans,0,
A0ABR0TE42,Aureobasidium pullulans,0,
A0ABR0TUC5,Aureobasidium pullulans,0,
A0ABR0TUQ3,Aureobasidium pullulans,0,
A0ABR0TTQ5,Aureobasidium pullulans,0,
A0ABR0TVB8,Aureobasidium pullulans,0,
A0ABR0TLH8,Aureobasidium pullulans,0,
A0ABR0T8Q6,Aureobasidium pullulans,0,
A0ABR0TUT1,Aureobasidium pullulans,0,
A0ABR0TTM9,Aureobasidium pullulans,0,
A0ABR0TTN3,Aureobasidium pullulans,0,
A0ABR0TS19,Aureobasidium pullulans,0,
A0ABR0TS08,Aureobasidium pullulans,0,
A0ABR0TS28,Aureobasidium pullulans,0,
A0ABR0TS32,Aureobasidium pullulans,0,
A0ABR0TM03,Aureobasidium pullulans,0,
A0ABR0TAA5,Aureobasidium pullulans,0,
A0ABR0T730,Aureobasidium pullulans,0,
A0ABR0TBD0,Aureobasidium pullulans,0,
A0ABR0TA27,Aureobasidium pullulans,0,
A0ABR0TDQ1,Aureobasidium pullulans,0,
A0ABR0T5R2,Aureobasidium pullulans,0,
A0ABR0T9I5,Aureobasidium pullulans,0,
A0ABR0TJT9,Aureobasidium pullulans,0,
A0ABR0T9G2,Aureobasidium pullulans,0,
A0ABR0TLZ2,Aureobasidium pullulans,0,
A0ABR0TR66,Aureobasidium pullulans,0,
A0ABR0TJ87,Aureobasidium pullulans,0,
A0ABR0T731,Aureobasidium pullulans,0,
A0ABR0TX56,Aureobasidium pullulans,0,
A0ABR0TBR6,Aureobasidium pullulans,0,
A0ABR0TKC2,Aureobasidium pullulans,0,
A0ABR0THX9,Aureobasidium pullulans,0,
A0ABR0T841,Aureobasidium pullulans,0,
A0ABR0T6S5,Aureobasidium pullulans,0,
A0ABR0TAH9,Aureobasidium pullulans,0,
A0ABR0TPQ6,Aureobasidium pullulans,0,
A0ABR0TVZ2,Aureobasidium pullulans,0,
A0ABR0TPL0,Aureobasidium pullulans,0,
A0ABR0TEV0,Aureobasidium pullulans,0,
A0ABR0TKN0,Aureobasidium pullulans,0,
A0ABR0THR1,Aureobasidium pullulans,0,
A0ABR0TGJ9,Aureobasidium pullulans,0,
A0ABR0TC23,Aureobasidium pullulans,0,
A0ABR0TPG1,Aureobasidium pullulans,0,
A0ABR0T4E4,Aureobasidium pullulans,0,
A0ABR0T586,Aureobasidium pullulans,0,
A0ABR0TLC8,Aureobasidium pullulans,0,
A0ABR0T4V1,Aureobasidium pullulans,0,
A0ABR0TTQ8,Aureobasidium pullulans,0,
A0ABR0TJ65,Aureobasidium pullulans,0,
A0ABR0TSD2,Aureobasidium pullulans,0,
A0ABR0TLN1,Aureobasidium pullulans,0,
A0ABR0TC45,Aureobasidium pullulans,0,
A0ABR0TMZ9,Aureobasidium pullulans,0,
A0ABR0TH32,Aureobasidium pullulans,0,
A0ABR0TF40,Aureobasidium pullulans,0,
A0ABR0THS8,Aureobasidium pullulans,0,
A0ABR0TSX4,Aureobasidium pullulans,0,
A0ABR0TVP4,Aureobasidium pullulans,0,
A0ABR0TAG4,Aureobasidium pullulans,0,
A0ABR0T9T0,Aureobasidium pullulans,0,
A0ABR0TVH7,Aureobasidium pullulans,0,
A0ABR0TCQ6,Aureobasidium pullulans,0,
A0ABR0TF90,Aureobasidium pullulans,0,
A0ABR0TN23,Aureobasidium pullulans,0,
A0ABR0THK8,Aureobasidium pullulans,0,
A0ABR0TMK3,Aureobasidium pullulans,0,
A0ABR0TVN5,Aureobasidium pullulans,0,
A0ABR0TMQ1,Aureobasidium pullulans,0,
A0ABR0TCM7,Aureobasidium pullulans,0,
A0ABR0TFA6,Aureobasidium pullulans,0,
A0ABR0T4W7,Aureobasidium pullulans,0,
A0ABR0TCJ9,Aureobasidium pullulans,0,
A0ABR0TPA6,Aureobasidium pullulans,0,
A0ABR0T770,Aureobasidium pullulans,0,
A0ABR0TA92,Aureobasidium pullulans,0,
A0ABR0T749,Aureobasidium pullulans,0,
A0ABR0T4X9,Aureobasidium pullulans,0,
A0ABR0T9W2,Aureobasidium pullulans,0,
A0ABR0THT4,Aureobasidium pullulans,0,
A0ABR0TNW4,Aureobasidium pullulans,0,
A0ABR0T9D7,Aureobasidium pullulans,0,
A0ABR0TAG0,Aureobasidium pullulans,0,
A0ABR0TQ11,Aureobasidium pullulans,0,
A0ABR0TNV1,Aureobasidium pullulans,0,
A0ABR0TNU9,Aureobasidium pullulans,0,
A0ABR0TK28,Aureobasidium pullulans,0,
A0ABR0TKH4,Aureobasidium pullulans,0,
A0ABR0TWF2,Aureobasidium pullulans,0,
A0ABR0TML6,Aureobasidium pullulans,0,
A0ABR0T8I7,Aureobasidium pullulans,0,
A0ABR0TK65,Aureobasidium pullulans,0,
A0ABR0T5J3,Aureobasidium pullulans,0,
A0ABR0TCG6,Aureobasidium pullulans,0,
A0ABR0THM0,Aureobasidium pullulans,0,
A0ABR0TA68,Aureobasidium pullulans,0,
A0ABR0TDT7,Aureobasidium pullulans,0,
A0ABR0T832,Aureobasidium pullulans,0,
A0ABR0TE41,Aureobasidium pullulans,0,
A0ABR0TD88,Aureobasidium pullulans,0,
A0ABR0TA44,Aureobasidium pullulans,0,
A0ABR0TIL5,Aureobasidium pullulans,0,
A0ABR0TC51,Aureobasidium pullulans,0,
A0ABR0TV98,Aureobasidium pullulans,0,
A0ABR0TRK1,Aureobasidium pullulans,0,
A0ABR0TW54,Aureobasidium pullulans,0,
A0ABR0TEP1,Aureobasidium pullulans,0,
A0ABR0TCL4,Aureobasidium pullulans,0,
A0ABR0T759,Aureobasidium pullulans,0,
A0ABR0TU03,Aureobasidium pullulans,0,
A0ABR0TPS6,Aureobasidium pullulans,0,
A0ABR0T947,Aureobasidium pullulans,0,
A0ABR0TGD0,Aureobasidium pullulans,0,
A0ABR0TL01,Aureobasidium pullulans,0,
A0ABR0TSM4,Aureobasidium pullulans,0,
A0ABR0TXK2,Aureobasidium pullulans,0,
A0ABR0TQ01,Aureobasidium pullulans,0,
A0ABR0TLH2,Aureobasidium pullulans,0,
A0ABR0TAX7,Aureobasidium pullulans,0,
A0ABR0TA72,Aureobasidium pullulans,0,
A0ABR0TK51,Aureobasidium pullulans,0,
A0ABR0TAS1,Aureobasidium pullulans,0,
A0ABR0TVU7,Aureobasidium pullulans,0,
A0ABR0TU79,Aureobasidium pullulans,0,
A0ABR0TUC8,Aureobasidium pullulans,0,
A0ABR0TR07,Aureobasidium pullulans,0,
A0ABR0TVH6,Aureobasidium pullulans,0,
A0ABR0TUM7,Aureobasidium pullulans,0,
A0ABR0T8R3,Aureobasidium pullulans,0,
A0ABR0TLN9,Aureobasidium pullulans,0,
A0ABR0TMB8,Aureobasidium pullulans,0,
A0ABR0TR53,Aureobasidium pullulans,0,
A0ABR0TAC9,Aureobasidium pullulans,0,
A0ABR0TBT6,Aureobasidium pullulans,0,
A0ABR0TQ48,Aureobasidium pullulans,0,
A0ABR0TSF0,Aureobasidium pullulans,0,
A0ABR0TRA7,Aureobasidium pullulans,0,
A0ABR0TPX0,Aureobasidium pullulans,0,
A0ABR0TIA4,Aureobasidium pullulans,0,
A0ABR0THB8,Aureobasidium pullulans,0,
A0ABR0TNN2,Aureobasidium pullulans,0,
A0ABR0TKB4,Aureobasidium pullulans,0,
A0ABR0TLL1,Aureobasidium pullulans,0,
A0ABR0TIS1,Aureobasidium pullulans,0,
A0ABR0TDM3,Aureobasidium pullulans,0,
A0ABR0TNX8,Aureobasidium pullulans,0,
A0ABR0TJI6,Aureobasidium pullulans,0,
A0ABR0TUV1,Aureobasidium pullulans,0,
A0ABR0TP04,Aureobasidium pullulans,0,
A0ABR0TJT5,Aureobasidium pullulans,0,
A0ABR0TA43,Aureobasidium pullulans,0,
A0ABR0TLD1,Aureobasidium pullulans,0,
A0ABR0TSC2,Aureobasidium pullulans,0,
A0ABR0TPH7,Aureobasidium pullulans,0,
A0ABR0TR98,Aureobasidium pullulans,0,
A0ABR0T8D8,Aureobasidium pullulans,0,
A0ABR0T9G0,Aureobasidium pullulans,0,
A0A4S8ZPW6,Aureobasidium pullulans,0,
A0ABR0TBN6,Aureobasidium pullulans,0,
A0ABR0TQ09,Aureobasidium pullulans,0,
A0ABR0T4T3,Aureobasidium pullulans,0,
A0ABR0TTC8,Aureobasidium pullulans,0,
A0ABR0TL45,Aureobasidium pullulans,0,
A0ABR0TRJ0,Aureobasidium pullulans,0,
A0ABR0TNG4,Aureobasidium pullulans,0,
A0ABR0TAJ9,Aureobasidium pullulans,0,
A0ABR0TJQ3,Aureobasidium pullulans,0,
A0ABR0TXG0,Aureobasidium pullulans,0,
A0ABR0TQU3,Aureobasidium pullulans,0,
A0ABR0TT23,Aureobasidium pullulans,0,
A0ABR0TUT6,Aureobasidium pullulans,0,
A0ABR0TCX6,Aureobasidium pullulans,0,
A0ABR0TSF7,Aureobasidium pullulans,0,
A0ABR0TXB7,Aureobasidium pullulans,0,
A0ABR0TQQ0,Aureobasidium pullulans,0,
A0ABR0TPY1,Aureobasidium pullulans,0,
A0ABR0TDI2,Aureobasidium pullulans,0,
A0ABR0TQD1,Aureobasidium pullulans,0,
A0ABR0TKD1,Aureobasidium pullulans,0,
A0ABR0TDE3,Aureobasidium pullulans,0,
A0ABR0TFW9,Aureobasidium pullulans,0,
A0ABR0TA25,Aureobasidium pullulans,0,
A0ABR0TC37,Aureobasidium pullulans,0,
A0ABR0TM06,Aureobasidium pullulans,0,
A0ABR0T4N9,Aureobasidium pullulans,0,
A0ABR0T6D0,Aureobasidium pullulans,0,
A0ABR0TIQ0,Aureobasidium pullulans,0,
A0ABR0T7V2,Aureobasidium pullulans,0,
A0ABR0T7S2,Aureobasidium pullulans,0,
A0ABR0TQ26,Aureobasidium pullulans,0,
A0ABR0TGY4,Aureobasidium pullulans,0,
A0ABR0TWL1,Aureobasidium pullulans,0,
A0ABR0T5V8,Aureobasidium pullulans,0,
A0ABR0TP02,Aureobasidium pullulans,0,
A0ABR0TM52,Aureobasidium pullulans,0,
A0ABR0TW53,Aureobasidium pullulans,0,
A0ABR0TNF8,Aureobasidium pullulans,0,
A0ABR0THW4,Aureobasidium pullulans,0,
A0ABR0THC5,Aureobasidium pullulans,0,
A0ABR0TCV4,Aureobasidium pullulans,0,
A0ABR0TG79,Aureobasidium pullulans,0,
A0ABR0TMA8,Aureobasidium pullulans,0,
A0ABR0TTK6,Aureobasidium pullulans,0,
A0ABR0TRB1,Aureobasidium pullulans,0,
A0ABR0THX0,Aureobasidium pullulans,0,
A0ABR0TBH6,Aureobasidium pullulans,0,
A0ABR0TB49,Aureobasidium pullulans,0,
A0ABR0TRV1,Aureobasidium pullulans,0,
A0ABR0TL91,Aureobasidium pullulans,0,
A0ABR0TMU1,Aureobasidium pullulans,0,
A0ABR0TD54,Aureobasidium pullulans,0,
A0ABR0TB96,Aureobasidium pullulans,0,
A0ABR0T651,Aureobasidium pullulans,0,
A0ABR0T774,Aureobasidium pullulans,0,
A0ABR0TGS6,Aureobasidium pullulans,0,
A0ABR0T6X4,Aureobasidium pullulans,0,
A0ABR0TSC4,Aureobasidium pullulans,0,
A0ABR0TH50,Aureobasidium pullulans,0,
A0ABR0T9M1,Aureobasidium pullulans,0,
A0ABR0T8G6,Aureobasidium pullulans,0,
A0ABR0TW52,Aureobasidium pullulans,0,
A0ABR0TF85,Aureobasidium pullulans,0,
A0ABR0TKC9,Aureobasidium pullulans,0,
A0ABR0T7G2,Aureobasidium pullulans,0,
A0ABR0TFH7,Aureobasidium pullulans,0,
A0ABR0T924,Aureobasidium pullulans,0,
A0ABR0TQL2,Aureobasidium pullulans,0,
A0ABR0T7X7,Aureobasidium pullulans,0,
A0ABR0TC33,Aureobasidium pullulans,0,
A0ABR0TI99,Aureobasidium pullulans,0,
A0ABR0T5C6,Aureobasidium pullulans,0,
A0ABR0TPA9,Aureobasidium pullulans,0,
A0ABR0TI88,Aureobasidium pullulans,0,
A0ABR0TTM5,Aureobasidium pullulans,0,
A0ABR0TWA8,Aureobasidium pullulans,0,
A0ABR0TGV0,Aureobasidium pullulans,0,
A0ABR0TDN1,Aureobasidium pullulans,0,
A0ABR0TSA1,Aureobasidium pullulans,0,
A0ABR0TVG4,Aureobasidium pullulans,0,
A0ABR0T8X5,Aureobasidium pullulans,0,
A0ABR0TT67,Aureobasidium pullulans,0,
A0ABR0T7K4,Aureobasidium pullulans,0,
A0ABR0TUI9,Aureobasidium pullulans,0,
A0ABR0TT16,Aureobasidium pullulans,0,
A0ABR0TS05,Aureobasidium pullulans,0,
A0ABR0TFZ2,Aureobasidium pullulans,0,
A0ABR0TVE7,Aureobasidium pullulans,0,
A0ABR0TUH9,Aureobasidium pullulans,0,
A0ABR0TJQ2,Aureobasidium pullulans,0,
A0ABR0TC07,Aureobasidium pullulans,0,
A0ABR0TR31,Aureobasidium pullulans,0,
A0ABR0TNU0,Aureobasidium pullulans,0,
A0ABR0T6Z5,Aureobasidium pullulans,0,
A0ABR0TJF4,Aureobasidium pullulans,0,
A0ABR0T671,Aureobasidium pullulans,0,
A0ABR0TPY9,Aureobasidium pullulans,0,
A0ABR0TFS8,Aureobasidium pullulans,0,
A0ABR0TRC5,Aureobasidium pullulans,0,
A0ABR0TR41,Aureobasidium pullulans,0,
A0ABR0TN16,Aureobasidium pullulans,0,
A0ABR0TVX5,Aureobasidium pullulans,0,
A0ABR0TVQ7,Aureobasidium pullulans,0,
A0ABR0TR33,Aureobasidium pullulans,0,
A0ABR0TX06,Aureobasidium pullulans,0,
A0ABR0TQ94,Aureobasidium pullulans,0,
A0ABR0TGW6,Aureobasidium pullulans,0,
A0ABR0TT73,Aureobasidium pullulans,0,
A0ABR0TEY6,Aureobasidium pullulans,0,
A0ABR0TGK3,Aureobasidium pullulans,0,
A0ABR0TRP0,Aureobasidium pullulans,0,
A0ABR0T8S6,Aureobasidium pullulans,0,
A0ABR0TS13,Aureobasidium pullulans,0,
A0ABR0TR42,Aureobasidium pullulans,0,
A0ABR0TS45,Aureobasidium pullulans,0,
A0ABR0TG64,Aureobasidium pullulans,0,
A0ABR0TS94,Aureobasidium pullulans,0,
A0ABR0TQV0,Aureobasidium pullulans,0,
A0ABR0TE65,Aureobasidium pullulans,0,
A0ABR0TGE4,Aureobasidium pullulans,0,
A0ABR0TD67,Aureobasidium pullulans,0,
A0ABR0TUU7,Aureobasidium pullulans,0,
A0ABR0TJX0,Aureobasidium pullulans,0,
A0ABR0TIM1,Aureobasidium pullulans,0,
A0ABR0TG09,Aureobasidium pullulans,0,
A0ABR0TDS2,Aureobasidium pullulans,0,
A0ABR0THJ1,Aureobasidium pullulans,0,
A0ABR0TLU3,Aureobasidium pullulans,0,
A0ABR0TRG7,Aureobasidium pullulans,0,
A0ABR0TDG0,Aureobasidium pullulans,0,
A0ABR0TG69,Aureobasidium pullulans,0,
A0ABR0TAC6,Aureobasidium pullulans,0,
A0ABR0TEA9,Aureobasidium pullulans,0,
A0ABR0TKW1,Aureobasidium pullulans,0,
A0ABR0TM48,Aureobasidium pullulans,0,
A0ABR0TS63,Aureobasidium pullulans,0,
A0ABR0T8I0,Aureobasidium pullulans,0,
A0ABR0TQZ5,Aureobasidium pullulans,0,
A0ABR0TDY1,Aureobasidium pullulans,0,
A0ABR0TFE1,Aureobasidium pullulans,0,
A0ABR0TAS6,Aureobasidium pullulans,0,
A0ABR0T6R5,Aureobasidium pullulans,0,
A0ABR0THL3,Aureobasidium pullulans,0,
A0ABR0TIJ3,Aureobasidium pullulans,0,
A0ABR0TIY9,Aureobasidium pullulans,0,
A0ABR0TM95,Aureobasidium pullulans,0,
A0ABR0TRG9,Aureobasidium pullulans,0,
A0ABR0TVI0,Aureobasidium pullulans,0,
A0ABR0TSW9,Aureobasidium pullulans,0,
A0ABR0TFE8,Aureobasidium pullulans,0,
A0ABR0TN10,Aureobasidium pullulans,0,
A0ABR0TTN1,Aureobasidium pullulans,0,
A0ABR0TJP5,Aureobasidium pullulans,0,
A0ABR0TSG3,Aureobasidium pullulans,0,
A0ABR0TX71,Aureobasidium pullulans,0,
A0ABR0TLU6,Aureobasidium pullulans,0,
A0ABR0TE54,Aureobasidium pullulans,0,
A0ABR0TDR2,Aureobasidium pullulans,0,
A0ABR0TS57,Aureobasidium pullulans,0,
A0ABR0T5R4,Aureobasidium pullulans,0,
A0ABR0TT31,Aureobasidium pullulans,0,
A0ABR0T7H4,Aureobasidium pullulans,0,
A0ABR0T4G9,Aureobasidium pullulans,0,
A0ABR0TQ36,Aureobasidium pullulans,0,
A0ABR0TFF6,Aureobasidium pullulans,0,
A0ABR0TRU8,Aureobasidium pullulans,0,
A0ABR0TNP1,Aureobasidium pullulans,0,
A0ABR0TLN3,Aureobasidium pullulans,0,
A0ABR0TNR5,Aureobasidium pullulans,0,
A0ABR0TJS7,Aureobasidium pullulans,0,
A0ABR0TAC7,Aureobasidium pullulans,0,
A0ABR0TN46,Aureobasidium pullulans,0,
A0ABR0TRT0,Aureobasidium pullulans,0,
A0ABR0TNS9,Aureobasidium pullulans,0,
A0ABR0TKI7,Aureobasidium pullulans,0,
A0ABR0TMZ4,Aureobasidium pullulans,0,
A0ABR0T8F9,Aureobasidium pullulans,0,
A0ABR0T5H5,Aureobasidium pullulans,0,
A0ABR0T576,Aureobasidium pullulans,0,
A0ABR0TTZ6,Aureobasidium pullulans,0,
A0ABR0TJQ8,Aureobasidium pullulans,0,
A0ABR0TU84,Aureobasidium pullulans,0,
A0ABR0TRM8,Aureobasidium pullulans,0,
A0ABR0TNE0,Aureobasidium pullulans,0,
A0ABR0TML2,Aureobasidium pullulans,0,
A0ABR0TCY1,Aureobasidium pullulans,0,
A0ABR0TEP7,Aureobasidium pullulans,0,
A0ABR0TIR2,Aureobasidium pullulans,0,
